-2.922242213685287693e-01,2.911970812745060325e-02,-8.789795751452269545e-01,-6.216487328976117999e-01,-4.566709195780191224e-18,0.000000000000000000e+00
-3.118511258503113837e-01,2.611335388620105585e-02,-8.758721493334759023e-01,-6.169796491334582633e-01,-4.436192273475797059e-18,0.000000000000000000e+00
-3.063843040796493944e-01,1.647007439850672189e-02,-8.659823457038591243e-01,-6.023286218757941679e-01,-4.498037144968235840e-18,0.000000000000000000e+00
-3.004522261267810190e-01,6.324558340163889333e-03,-8.556831940188915908e-01,-5.874164876547960379e-01,-4.470760117535619141e-18,0.000000000000000000e+00
-2.947213911659293251e-01,-4.138810597487290258e-03,-8.451495248403844140e-01,-5.725204706273615551e-01,-4.508454725961223893e-18,0.000000000000000000e+00
-2.891985835987171405e-01,-1.490218007383730531e-02,-8.343851014589546145e-01,-5.576584769019238275e-01,-4.538742170114325017e-18,0.000000000000000000e+00
-2.838734440672673887e-01,-2.595288219031004553e-02,-8.233891724750918018e-01,-5.428399450819947347e-01,-4.588774313979966343e-18,0.000000000000000000e+00
-2.787358455679402325e-01,-3.727881080118403134e-02,-8.121611965553986456e-01,-5.280729528795249372e-01,-4.515835691641052605e-18,0.000000000000000000e+00
-2.737763100844273212e-01,-4.886835383953114925e-02,-8.007009143225016778e-01,-5.133644735459127473e-01,-4.608821036189425665e-18,0.000000000000000000e+00
-2.689859699344653299e-01,-6.071044672551356713e-02,-7.890082876344483021e-01,-4.987204447628493797e-01,-4.642969157567499739e-18,0.000000000000000000e+00
-2.643565211806400694e-01,-7.279461857421855309e-02,-7.770834370940673530e-01,-4.841458356458608336e-01,-4.576409941789669824e-18,0.000000000000000000e+00
-2.598801808184455497e-01,-8.511102831745867570e-02,-7.649265821721547010e-01,-4.696447155781372507e-01,-4.572559621593220697e-18,0.000000000000000000e+00
-2.555496476737822986e-01,-9.765049160498320835e-02,-7.525379844989082967e-01,-4.552203236682508813e-01,-4.616749809212581552e-18,0.000000000000000000e+00
-2.513580666619643633e-01,-1.104044995272566304e-01,-7.399178945922059158e-01,-4.408751376801592903e-01,-4.708586820604354913e-18,0.000000000000000000e+00
-2.472989960882881200e-01,-1.233652302350863733e-01,-7.270665021294534514e-01,-4.266109414780572817e-01,-4.666258405763937175e-18,0.000000000000000000e+00
-2.433663777027834652e-01,-1.365255545270746274e-01,-7.139838897346032498e-01,-4.124288902192252970e-01,-4.680059869167185178e-18,0.000000000000000000e+00
-2.395545092510633911e-01,-1.498790364443845780e-01,-7.006699901402735353e-01,-3.983295727057001301e-01,-4.748241390205376681e-18,0.000000000000000000e+00
-2.358580192893599548e-01,-1.634199298607350026e-01,-6.871245464951208914e-01,-3.843130704666072317e-01,-4.763476591075876639e-18,0.000000000000000000e+00
-2.322718440552156427e-01,-1.771431719903355517e-01,-6.733470755164734367e-01,-3.703790132852409767e-01,-4.770891473847312801e-18,0.000000000000000000e+00
-2.287912062061880358e-01,-1.910443746632323470e-01,-6.593368331350368816e-01,-3.565266310077492284e-01,-4.675542218102192115e-18,0.000000000000000000e+00
-2.254115952575979076e-01,-2.051198141410007780e-01,-6.450927822393147659e-01,-3.427548015738430820e-01,-4.638706128640486103e-18,0.000000000000000000e+00
-2.221287495670413725e-01,-2.193664201697256844e-01,-6.306135620993155166e-01,-3.290620952953567380e-01,-4.670240569225311869e-18,0.000000000000000000e+00
-2.189386397283243080e-01,-2.337817648947404514e-01,-6.158974590292928264e-01,-3.154468154773159561e-01,-4.797795505062349116e-18,0.000000000000000000e+00
-2.158374532508411936e-01,-2.483640521949335433e-01,-6.009423778349949341e-01,-3.019070355302883035e-01,-4.738040900672159685e-18,0.000000000000000000e+00
-2.128215804123925192e-01,-2.631121079351975145e-01,-5.857458135797215526e-01,-2.884406327642393131e-01,-4.829254820589729289e-18,0.000000000000000000e+00
-2.098876011841662170e-01,-2.780253715849335117e-01,-5.703048231931200363e-01,-2.750453190849687646e-01,-4.907093132348550133e-18,0.000000000000000000e+00
-2.070322731362269630e-01,-2.931038896092058588e-01,-5.546159964350128035e-01,-2.617186688364693814e-01,-4.939696677662658736e-18,0.000000000000000000e+00
-2.042525202404960050e-01,-3.083483110076585820e-01,-5.386754257116904698e-01,-2.484581440481647696e-01,-4.967270175272981411e-18,0.000000000000000000e+00
-2.015454224959598306e-01,-3.237598853549844558e-01,-5.224786742222076175e-01,-2.352611173567508429e-01,-4.855260950979567490e-18,0.000000000000000000e+00
-1.989082063078173035e-01,-3.393404636859178591e-01,-5.060207418853980288e-01,-2.221248928799356981e-01,-4.874241809406146403e-18,0.000000000000000000e+00
-1.963382355585484851e-01,-3.550925025676454627e-01,-4.892960284627485557e-01,-2.090467253253434632e-01,-4.844886082050646317e-18,0.000000000000000000e+00
-1.938330033145324038e-01,-3.710190717136913063e-01,-4.722982932458542060e-01,-1.960238376236564106e-01,-4.822904397284532432e-18,0.000000000000000000e+00
